PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Cluster_Assignment
1166.0,970.0,705.0,1136.0,1306.0,2
1062.0,884.0,748.0,1062.0,1172.0,2
1028.0,813.0,794.0,1019.0,1076.0,2
1003.0,807.0,819.0,1021.0,1005.0,2
929.0,721.0,923.0,956.0,913.0,0
951.0,737.0,910.0,977.0,922.0,0
1011.0,783.0,835.0,1013.0,1026.0,2
939.0,751.0,898.0,984.0,952.0,0
946.0,827.0,876.0,1037.0,915.0,0
841.0,625.0,1054.0,846.0,687.0,0
850.0,629.0,1076.0,847.0,597.0,0
831.0,602.0,1123.0,824.0,527.0,0
866.0,652.0,1060.0,857.0,573.0,0
819.0,576.0,1142.0,809.0,492.0,0
833.0,584.0,1144.0,821.0,463.0,0
877.0,642.0,1037.0,859.0,565.0,0
892.0,668.0,1017.0,872.0,632.0,0
899.0,674.0,1002.0,893.0,691.0,0
1008.0,861.0,839.0,977.0,943.0,2
1013.0,873.0,820.0,984.0,985.0,2
912.0,730.0,959.0,893.0,821.0,0
907.0,705.0,995.0,880.0,767.0,0
953.0,771.0,905.0,936.0,895.0,0
916.0,701.0,954.0,899.0,791.0,0
894.0,682.0,991.0,881.0,770.0,0
895.0,648.0,1001.0,875.0,839.0,0
845.0,534.0,1168.0,833.0,721.0,0
837.0,512.0,1228.0,836.0,720.0,0
795.0,504.0,1258.0,840.0,682.0,0
874.0,552.0,1162.0,857.0,723.0,0
920.0,667.0,1005.0,916.0,813.0,0
1257.0,1176.0,612.0,1357.0,1365.0,2
1222.0,1239.0,574.0,1346.0,1472.0,1
1196.0,1139.0,617.0,1271.0,1497.0,2
1214.0,1153.0,612.0,1244.0,1626.0,2
1149.0,1096.0,639.0,1219.0,1476.0,2
1166.0,1134.0,603.0,1227.0,1531.0,2
1170.0,1138.0,611.0,1233.0,1503.0,2
1176.0,1209.0,588.0,1264.0,1488.0,2
1147.0,1158.0,615.0,1200.0,1435.0,2
1294.0,1330.0,535.0,1363.0,1725.0,1
1683.0,1831.0,374.0,1964.0,2331.0,1
1615.0,1712.0,384.0,1811.0,2312.0,1
1256.0,1201.0,563.0,1251.0,1699.0,1
1205.0,1098.0,610.0,1170.0,1587.0,2
1087.0,926.0,715.0,1053.0,1390.0,2
1092.0,875.0,751.0,1010.0,1347.0,2
1039.0,845.0,775.0,993.0,1268.0,2
1001.0,762.0,850.0,948.0,1155.0,2
925.0,677.0,958.0,901.0,1024.0,0
880.0,613.0,1016.0,878.0,968.0,0
873.0,592.0,1076.0,869.0,915.0,0
880.0,618.0,1023.0,893.0,928.0,0
950.0,680.0,936.0,914.0,1028.0,0
1039.0,855.0,783.0,1025.0,1210.0,2
1284.0,1204.0,599.0,1337.0,1531.0,1
1350.0,1305.0,509.0,1383.0,1745.0,1
1476.0,1428.0,477.0,1536.0,1974.0,1
1342.0,1215.0,542.0,1332.0,1806.0,1
1488.0,1336.0,479.0,1483.0,1985.0,1
1557.0,1432.0,445.0,1605.0,2068.0,1
1610.0,1502.0,420.0,1697.0,2087.0,1
1583.0,1457.0,431.0,1640.0,1994.0,1
1620.0,1420.0,436.0,1598.0,1971.0,1
1605.0,1416.0,436.0,1614.0,1941.0,1
1604.0,1496.0,410.0,1733.0,1969.0,1
1582.0,1455.0,423.0,1725.0,1813.0,1
1523.0,1342.0,466.0,1588.0,1677.0,1
1172.0,813.0,774.0,1233.0,1118.0,2
1021.0,670.0,932.0,1187.0,828.0,0
1125.0,758.0,820.0,1241.0,867.0,2
1197.0,840.0,712.0,1298.0,974.0,2
1174.0,842.0,723.0,1286.0,975.0,2
1106.0,733.0,822.0,1208.0,902.0,2
873.0,549.0,1106.0,1008.0,791.0,0
828.0,506.0,1222.0,945.0,673.0,0
830.0,492.0,1263.0,948.0,578.0,0
840.0,515.0,1235.0,941.0,563.0,0
909.0,622.0,1046.0,992.0,730.0,0
1098.0,881.0,760.0,1203.0,974.0,2
1036.0,868.0,732.0,1158.0,958.0,2
912.0,692.0,923.0,1020.0,713.0,0
873.0,618.0,1036.0,994.0,617.0,0
889.0,634.0,1009.0,1018.0,591.0,0
965.0,742.0,889.0,1099.0,661.0,0
1009.0,845.0,771.0,1132.0,856.0,2
918.0,729.0,904.0,1014.0,639.0,0
920.0,729.0,891.0,1013.0,647.0,0
923.0,715.0,915.0,1015.0,646.0,0
1021.0,883.0,766.0,1139.0,846.0,2
998.0,858.0,770.0,1109.0,857.0,2
1061.0,962.0,721.0,1167.0,942.0,2
1016.0,892.0,758.0,1109.0,945.0,2
859.0,611.0,1053.0,918.0,562.0,0
945.0,707.0,963.0,1005.0,657.0,0
937.0,715.0,896.0,995.0,723.0,0
876.0,618.0,1032.0,948.0,555.0,0
831.0,530.0,1169.0,893.0,472.0,0
828.0,514.0,1205.0,880.0,434.0,0
810.0,470.0,1315.0,863.0,412.0,0
822.0,493.0,1278.0,876.0,453.0,0
898.0,646.0,1013.0,954.0,702.0,0
909.0,636.0,992.0,947.0,720.0,0
1256.0,1130.0,616.0,1316.0,1311.0,2
1298.0,1217.0,552.0,1409.0,1444.0,1
1326.0,1223.0,547.0,1381.0,1613.0,1
1139.0,1031.0,649.0,1181.0,1388.0,2
1135.0,1047.0,641.0,1175.0,1379.0,2
1117.0,1071.0,638.0,1178.0,1289.0,2
1094.0,1128.0,626.0,1191.0,1280.0,2
982.0,990.0,745.0,1018.0,1059.0,2
1107.0,1134.0,639.0,1172.0,1299.0,2
1290.0,1349.0,534.0,1386.0,1638.0,1
1445.0,1516.0,455.0,1594.0,1946.0,1
1357.0,1330.0,511.0,1414.0,1798.0,1
1248.0,1179.0,577.0,1259.0,1609.0,1
1220.0,1085.0,618.0,1205.0,1531.0,2
1137.0,856.0,758.0,1032.0,1338.0,2
1102.0,829.0,773.0,1015.0,1274.0,2
1082.0,801.0,780.0,1035.0,1200.0,2
1053.0,795.0,786.0,1039.0,1143.0,2
1003.0,740.0,847.0,992.0,1048.0,0
1019.0,744.0,836.0,1000.0,1049.0,2
1071.0,808.0,757.0,1046.0,1172.0,2
1118.0,841.0,702.0,1056.0,1368.0,2
1206.0,948.0,628.0,1129.0,1540.0,2
1256.0,1056.0,582.0,1230.0,1575.0,2
1501.0,1367.0,465.0,1558.0,1856.0,1
1578.0,1527.0,419.0,1761.0,2086.0,1
1427.0,1280.0,500.0,1481.0,1948.0,1
1440.0,1311.0,482.0,1476.0,2022.0,1
1522.0,1365.0,464.0,1526.0,2104.0,1
1517.0,1403.0,451.0,1579.0,2195.0,1
1300.0,1113.0,573.0,1291.0,1845.0,1
1401.0,1204.0,526.0,1401.0,1947.0,1
1551.0,1303.0,469.0,1520.0,2171.0,1
1411.0,1191.0,519.0,1426.0,1920.0,1
1434.0,1239.0,506.0,1458.0,1835.0,1
1489.0,1305.0,476.0,1547.0,1919.0,1
1835.0,1731.0,355.0,2083.0,2254.0,1
1804.0,1679.0,370.0,2005.0,2210.0,1
1579.0,1345.0,459.0,1608.0,1961.0,1
1508.0,1246.0,496.0,1498.0,1791.0,1
1535.0,1300.0,483.0,1524.0,1725.0,1
1395.0,1131.0,552.0,1362.0,1553.0,1
1392.0,1153.0,542.0,1395.0,1506.0,1
1326.0,1087.0,571.0,1333.0,1398.0,2
1297.0,1032.0,605.0,1297.0,1300.0,2
1331.0,1106.0,568.0,1322.0,1383.0,1
1288.0,1036.0,590.0,1242.0,1413.0,2
1322.0,1091.0,565.0,1307.0,1471.0,1
1390.0,1167.0,522.0,1392.0,1619.0,1
1443.0,1207.0,502.0,1431.0,1673.0,1
1496.0,1254.0,484.0,1472.0,1881.0,1
1439.0,1198.0,502.0,1426.0,1877.0,1
1432.0,1150.0,527.0,1393.0,1818.0,1
1398.0,1149.0,535.0,1417.0,1699.0,1
1380.0,1206.0,515.0,1500.0,1677.0,1
1022.0,857.0,770.0,1068.0,1088.0,2
973.0,806.0,851.0,994.0,926.0,0
951.0,862.0,823.0,972.0,961.0,2
987.0,925.0,776.0,1016.0,1066.0,2
1100.0,1057.0,687.0,1126.0,1241.0,2
1064.0,1072.0,704.0,1103.0,1220.0,2
1316.0,1327.0,549.0,1328.0,1613.0,1
1262.0,1208.0,587.0,1219.0,1577.0,1
1259.0,1152.0,610.0,1165.0,1569.0,2
1166.0,981.0,697.0,993.0,1445.0,2
1066.0,880.0,784.0,946.0,1240.0,2
1051.0,883.0,783.0,978.0,1169.0,2
992.0,808.0,849.0,926.0,1052.0,0
969.0,788.0,854.0,938.0,1006.0,0
862.0,609.0,1101.0,810.0,757.0,0
859.0,581.0,1112.0,829.0,753.0,0
849.0,552.0,1165.0,812.0,737.0,0
879.0,594.0,1119.0,839.0,792.0,0
956.0,735.0,915.0,942.0,945.0,0
1039.0,828.0,791.0,987.0,1115.0,2
1066.0,871.0,775.0,996.0,1131.0,2
1124.0,927.0,722.0,1047.0,1242.0,2
1160.0,948.0,712.0,1072.0,1289.0,2
1110.0,896.0,737.0,1040.0,1276.0,2
1138.0,940.0,706.0,1088.0,1359.0,2
1095.0,857.0,756.0,1075.0,1020.0,2
1045.0,694.0,911.0,1025.0,805.0,0
1078.0,727.0,849.0,1057.0,857.0,0
1169.0,846.0,767.0,1157.0,942.0,2
1174.0,926.0,674.0,1220.0,1020.0,2
1075.0,749.0,827.0,1050.0,899.0,2
1044.0,685.0,903.0,1042.0,860.0,0
1110.0,782.0,798.0,1101.0,954.0,2
1086.0,733.0,848.0,1064.0,883.0,2
1092.0,811.0,773.0,1129.0,966.0,2
1127.0,884.0,704.0,1173.0,983.0,2
881.0,578.0,1017.0,876.0,607.0,0
831.0,498.0,1237.0,855.0,443.0,0
791.0,459.0,1421.0,809.0,390.0,0
836.0,520.0,1296.0,832.0,479.0,0
907.0,644.0,1028.0,902.0,732.0,0
1174.0,1018.0,688.0,1210.0,1149.0,2
1094.0,967.0,682.0,1147.0,1136.0,2
992.0,800.0,797.0,1007.0,934.0,2
955.0,783.0,844.0,976.0,845.0,0
959.0,771.0,852.0,975.0,808.0,0
981.0,804.0,829.0,997.0,783.0,0
947.0,791.0,825.0,963.0,785.0,0
1023.0,898.0,759.0,1034.0,899.0,2
1009.0,860.0,787.0,993.0,922.0,2
1007.0,884.0,780.0,1014.0,951.0,2
1054.0,992.0,715.0,1092.0,1051.0,2
1018.0,934.0,740.0,1014.0,967.0,2
976.0,870.0,795.0,971.0,861.0,2
872.0,689.0,970.0,866.0,631.0,0
805.0,559.0,1183.0,781.0,466.0,0
800.0,541.0,1250.0,779.0,407.0,0
785.0,504.0,1306.0,760.0,387.0,0
757.0,459.0,1447.0,735.0,337.0,0
751.0,424.0,1583.0,726.0,303.0,0
766.0,412.0,1651.0,763.0,295.0,0
759.0,399.0,1696.0,749.0,288.0,0
758.0,388.0,1785.0,765.0,274.0,0
761.0,383.0,1745.0,787.0,289.0,0
762.0,434.0,1556.0,763.0,318.0,0
869.0,646.0,1068.0,876.0,476.0,0
938.0,785.0,853.0,969.0,704.0,0
951.0,769.0,856.0,1000.0,735.0,0
892.0,702.0,935.0,924.0,735.0,0
876.0,703.0,968.0,892.0,653.0,0
872.0,686.0,972.0,880.0,603.0,0
893.0,722.0,932.0,917.0,645.0,0
879.0,687.0,980.0,914.0,564.0,0
896.0,689.0,966.0,909.0,614.0,0
909.0,706.0,928.0,923.0,658.0,0
958.0,758.0,858.0,985.0,719.0,0
984.0,803.0,813.0,1012.0,772.0,0
991.0,814.0,790.0,1040.0,812.0,2
881.0,638.0,990.0,910.0,583.0,0
853.0,616.0,1071.0,870.0,491.0,0
804.0,546.0,1194.0,796.0,400.0,0
788.0,514.0,1285.0,771.0,354.0,0
788.0,487.0,1346.0,769.0,329.0,0
763.0,428.0,1532.0,757.0,296.0,0
771.0,410.0,1622.0,765.0,283.0,0
747.0,390.0,1775.0,738.0,266.0,0
744.0,383.0,1881.0,720.0,253.0,0
774.0,441.0,1646.0,760.0,282.0,0
800.0,492.0,1310.0,783.0,353.0,0
896.0,668.0,1043.0,887.0,519.0,0
913.0,733.0,902.0,901.0,681.0,0
871.0,638.0,1022.0,860.0,583.0,0
872.0,662.0,1007.0,874.0,628.0,0
858.0,634.0,1053.0,868.0,566.0,0
876.0,683.0,993.0,894.0,572.0,0
900.0,751.0,891.0,913.0,637.0,0
864.0,678.0,987.0,866.0,579.0,0
902.0,721.0,924.0,900.0,666.0,0
916.0,720.0,912.0,922.0,707.0,0
1004.0,918.0,752.0,1033.0,990.0,2
1024.0,945.0,729.0,1073.0,1026.0,2
1011.0,884.0,763.0,1048.0,910.0,2
1006.0,822.0,794.0,1025.0,897.0,2
913.0,645.0,966.0,922.0,651.0,0
905.0,620.0,986.0,904.0,598.0,0
872.0,628.0,1009.0,857.0,560.0,0
843.0,597.0,1059.0,808.0,527.0,0
863.0,622.0,1025.0,826.0,574.0,0
791.0,480.0,1259.0,738.0,422.0,0
769.0,412.0,1481.0,727.0,326.0,0
778.0,417.0,1531.0,745.0,312.0,0
801.0,470.0,1313.0,762.0,382.0,0
827.0,533.0,1198.0,775.0,488.0,0
1038.0,837.0,822.0,972.0,915.0,2
1040.0,917.0,739.0,1038.0,1021.0,2
980.0,790.0,839.0,934.0,897.0,0
912.0,683.0,961.0,872.0,699.0,0
887.0,649.0,1009.0,854.0,588.0,0
922.0,716.0,930.0,893.0,643.0,0
928.0,748.0,900.0,900.0,685.0,0
921.0,736.0,921.0,881.0,673.0,0
905.0,747.0,924.0,850.0,691.0,0
906.0,769.0,913.0,865.0,726.0,0
981.0,886.0,819.0,928.0,912.0,2
1053.0,987.0,750.0,1025.0,1048.0,2
1086.0,1032.0,717.0,1049.0,1136.0,2
967.0,811.0,863.0,911.0,909.0,0
902.0,689.0,995.0,838.0,719.0,0
916.0,725.0,953.0,855.0,746.0,0
895.0,677.0,999.0,827.0,700.0,0
866.0,613.0,1075.0,810.0,579.0,0
861.0,585.0,1120.0,807.0,553.0,0
845.0,534.0,1146.0,781.0,519.0,0
849.0,522.0,1158.0,779.0,467.0,0
818.0,486.0,1282.0,781.0,422.0,0
864.0,554.0,1159.0,819.0,545.0,0
856.0,559.0,1138.0,810.0,556.0,0
1024.0,823.0,827.0,992.0,879.0,2
1050.0,909.0,742.0,1055.0,993.0,2
984.0,832.0,822.0,966.0,892.0,0
990.0,808.0,838.0,975.0,901.0,0
970.0,798.0,842.0,941.0,874.0,0
943.0,781.0,871.0,925.0,722.0,0
994.0,871.0,793.0,997.0,836.0,2
932.0,767.0,888.0,920.0,669.0,0
891.0,706.0,949.0,860.0,600.0,0
793.0,480.0,1306.0,745.0,376.0,0
790.0,455.0,1376.0,751.0,336.0,0
776.0,445.0,1460.0,737.0,330.0,0
766.0,448.0,1494.0,734.0,321.0,0
774.0,458.0,1473.0,735.0,334.0,0
801.0,494.0,1324.0,754.0,395.0,0
847.0,586.0,1163.0,814.0,473.0,0
874.0,641.0,1022.0,857.0,553.0,0
879.0,642.0,1027.0,836.0,545.0,0
888.0,652.0,1025.0,833.0,547.0,0
873.0,610.0,1051.0,819.0,527.0,0
877.0,618.0,1027.0,830.0,505.0,0
893.0,653.0,987.0,845.0,550.0,0
866.0,602.0,1071.0,809.0,465.0,0
873.0,629.0,1049.0,817.0,467.0,0
911.0,676.0,998.0,855.0,555.0,0
908.0,653.0,980.0,847.0,551.0,0
907.0,657.0,981.0,844.0,569.0,0
925.0,678.0,960.0,861.0,594.0,0
920.0,649.0,983.0,849.0,598.0,0
865.0,561.0,1102.0,791.0,434.0,0
867.0,553.0,1136.0,792.0,412.0,0
900.0,604.0,1051.0,815.0,469.0,0
901.0,599.0,1023.0,825.0,515.0,0
863.0,560.0,1107.0,787.0,430.0,0
884.0,599.0,1065.0,813.0,503.0,0
873.0,565.0,1097.0,793.0,494.0,0
806.0,459.0,1322.0,728.0,368.0,0
801.0,454.0,1374.0,727.0,348.0,0
790.0,431.0,1439.0,722.0,354.0,0
805.0,465.0,1358.0,736.0,382.0,0
843.0,520.0,1202.0,762.0,450.0,0
849.0,537.0,1148.0,757.0,460.0,0
872.0,583.0,1126.0,765.0,441.0,0
890.0,585.0,1097.0,776.0,454.0,0
874.0,552.0,1128.0,760.0,415.0,0
863.0,553.0,1133.0,742.0,419.0,0
840.0,566.0,1176.0,717.0,368.0,0
845.0,569.0,1151.0,709.0,397.0,0
888.0,625.0,1062.0,763.0,510.0,0
845.0,582.0,1120.0,719.0,473.0,0
880.0,641.0,1077.0,759.0,537.0,0
917.0,708.0,972.0,787.0,670.0,0
927.0,715.0,965.0,797.0,711.0,0
868.0,615.0,1095.0,752.0,551.0,0
932.0,685.0,996.0,820.0,670.0,0
971.0,741.0,901.0,864.0,771.0,0
891.0,650.0,987.0,782.0,586.0,0
806.0,495.0,1282.0,685.0,355.0,0
787.0,446.0,1395.0,657.0,310.0,0
791.0,435.0,1486.0,668.0,292.0,0
787.0,415.0,1474.0,667.0,293.0,0
814.0,449.0,1363.0,674.0,328.0,0
844.0,538.0,1164.0,726.0,479.0,0
1049.0,863.0,826.0,923.0,979.0,2
1201.0,1116.0,617.0,1130.0,1469.0,2
1293.0,1153.0,602.0,1141.0,1667.0,1
1121.0,1066.0,683.0,1040.0,1378.0,2
1112.0,1078.0,683.0,1028.0,1426.0,2
1060.0,1048.0,707.0,983.0,1246.0,2
1056.0,1040.0,711.0,976.0,1187.0,2
1131.0,1139.0,643.0,1097.0,1363.0,2
1162.0,1170.0,618.0,1131.0,1425.0,2
1283.0,1328.0,552.0,1294.0,1722.0,1
1414.0,1490.0,488.0,1433.0,2051.0,1
1486.0,1570.0,455.0,1557.0,2179.0,1
1523.0,1533.0,456.0,1532.0,2214.0,1
1283.0,1149.0,587.0,1148.0,1799.0,1
1109.0,863.0,737.0,960.0,1527.0,2
1055.0,782.0,798.0,940.0,1377.0,2
1038.0,756.0,813.0,921.0,1317.0,2
996.0,698.0,871.0,894.0,1228.0,0
995.0,680.0,879.0,904.0,1201.0,0
1000.0,670.0,868.0,917.0,1158.0,0
1042.0,688.0,814.0,935.0,1204.0,2
1042.0,701.0,795.0,945.0,1216.0,2
1024.0,724.0,814.0,944.0,1198.0,2
1147.0,886.0,702.0,1056.0,1381.0,2
1496.0,1298.0,492.0,1441.0,1873.0,1
1541.0,1353.0,449.0,1492.0,2112.0,1
1491.0,1215.0,503.0,1343.0,2038.0,1
1533.0,1334.0,466.0,1434.0,2118.0,1
1507.0,1292.0,479.0,1379.0,2110.0,1
1451.0,1264.0,497.0,1408.0,1965.0,1
1432.0,1264.0,487.0,1476.0,1888.0,1
1408.0,1202.0,506.0,1411.0,1774.0,1
1377.0,1129.0,540.0,1392.0,1626.0,1
1454.0,1190.0,508.0,1434.0,1761.0,1
1268.0,1128.0,573.0,1255.0,1533.0,1
1259.0,1211.0,559.0,1243.0,1531.0,1
1261.0,1143.0,595.0,1208.0,1477.0,2
1133.0,971.0,683.0,1059.0,1332.0,2
1054.0,818.0,777.0,966.0,1210.0,2
1055.0,783.0,805.0,969.0,1167.0,2
1059.0,747.0,820.0,964.0,1133.0,2
1063.0,769.0,807.0,993.0,1109.0,2
1135.0,854.0,722.0,1065.0,1218.0,2
1126.0,869.0,680.0,1075.0,1222.0,2
1058.0,753.0,764.0,986.0,1149.0,2
1040.0,688.0,846.0,920.0,1090.0,0
1069.0,737.0,792.0,946.0,1114.0,2
1042.0,771.0,795.0,941.0,1089.0,2
1322.0,1151.0,566.0,1286.0,1446.0,1
1549.0,1485.0,422.0,1638.0,1930.0,1
1416.0,1285.0,501.0,1390.0,1809.0,1
1337.0,1143.0,560.0,1236.0,1769.0,1
1281.0,1132.0,577.0,1206.0,1696.0,1
1037.0,981.0,721.0,1000.0,1086.0,2
1028.0,983.0,728.0,979.0,1048.0,2
984.0,913.0,762.0,930.0,990.0,2
1010.0,940.0,759.0,960.0,1027.0,2
1113.0,1096.0,645.0,1092.0,1359.0,2
1253.0,1284.0,536.0,1285.0,1618.0,1
1400.0,1499.0,461.0,1527.0,1869.0,1
1470.0,1584.0,436.0,1641.0,2033.0,1
1281.0,1168.0,571.0,1195.0,1756.0,1
1084.0,855.0,748.0,939.0,1446.0,2
1097.0,892.0,719.0,979.0,1423.0,2
1032.0,791.0,793.0,915.0,1278.0,2
1046.0,812.0,782.0,940.0,1265.0,2
975.0,707.0,860.0,902.0,1107.0,0
932.0,642.0,950.0,871.0,1014.0,0
926.0,623.0,954.0,873.0,1011.0,0
932.0,645.0,916.0,882.0,1006.0,0
937.0,640.0,923.0,870.0,1010.0,0
996.0,724.0,861.0,938.0,1067.0,0
1382.0,1202.0,534.0,1352.0,1630.0,1
1544.0,1530.0,416.0,1706.0,2030.0,1
1429.0,1317.0,495.0,1425.0,1916.0,1
1312.0,1164.0,570.0,1230.0,1761.0,1
1205.0,989.0,643.0,1084.0,1597.0,2
1322.0,1110.0,568.0,1208.0,1776.0,1
1301.0,1074.0,574.0,1255.0,1636.0,1
1280.0,1030.0,597.0,1246.0,1480.0,2
1256.0,986.0,612.0,1240.0,1413.0,2
1358.0,1128.0,545.0,1344.0,1611.0,1
1713.0,1605.0,383.0,1870.0,2186.0,1
1655.0,1527.0,393.0,1758.0,2203.0,1
1444.0,1227.0,485.0,1414.0,1891.0,1
1314.0,1069.0,571.0,1271.0,1662.0,1
1368.0,1164.0,524.0,1350.0,1674.0,1
1195.0,943.0,645.0,1149.0,1462.0,2
1083.0,828.0,734.0,1067.0,1273.0,2
1055.0,771.0,781.0,1030.0,1174.0,2
973.0,672.0,887.0,954.0,1031.0,0
1039.0,777.0,778.0,1031.0,1082.0,2
949.0,657.0,895.0,948.0,991.0,0
920.0,601.0,974.0,920.0,925.0,0
989.0,703.0,843.0,988.0,1017.0,0
1100.0,854.0,714.0,1075.0,1187.0,2
1411.0,1288.0,492.0,1472.0,1638.0,1
1328.0,1300.0,499.0,1405.0,1672.0,1
1308.0,1189.0,534.0,1325.0,1656.0,1
1280.0,1127.0,558.0,1277.0,1641.0,1
1056.0,857.0,735.0,1028.0,1117.0,2
1019.0,825.0,781.0,994.0,901.0,2
1084.0,923.0,712.0,1085.0,1046.0,2
998.0,841.0,792.0,979.0,884.0,2
987.0,816.0,816.0,959.0,821.0,0
1079.0,932.0,719.0,1018.0,1056.0,2
1096.0,954.0,687.0,1085.0,1139.0,2
1146.0,1043.0,639.0,1169.0,1248.0,2
1125.0,1025.0,653.0,1147.0,1200.0,2
1130.0,968.0,680.0,1102.0,1220.0,2
1017.0,805.0,807.0,958.0,1032.0,2
1017.0,776.0,843.0,946.0,971.0,0
1041.0,778.0,828.0,947.0,1011.0,2
1034.0,769.0,816.0,952.0,1049.0,2
1009.0,751.0,828.0,939.0,1053.0,0
1105.0,828.0,735.0,997.0,1157.0,2
1084.0,859.0,703.0,1017.0,1163.0,2
989.0,731.0,815.0,936.0,1018.0,0
1047.0,792.0,757.0,957.0,1121.0,2
1091.0,868.0,705.0,1021.0,1200.0,2
1263.0,1074.0,614.0,1198.0,1403.0,2
1165.0,1024.0,646.0,1134.0,1365.0,2
966.0,760.0,877.0,890.0,940.0,0
927.0,702.0,932.0,847.0,750.0,0
909.0,678.0,960.0,838.0,652.0,0
941.0,723.0,922.0,880.0,643.0,0
903.0,696.0,932.0,850.0,629.0,0
891.0,668.0,991.0,819.0,549.0,0
904.0,674.0,968.0,824.0,578.0,0
900.0,659.0,990.0,807.0,582.0,0
926.0,725.0,933.0,847.0,694.0,0
999.0,821.0,846.0,915.0,926.0,0
994.0,774.0,854.0,917.0,915.0,0
1010.0,801.0,826.0,944.0,986.0,2
938.0,685.0,934.0,870.0,840.0,0
983.0,760.0,869.0,898.0,939.0,0
963.0,749.0,900.0,834.0,869.0,0
962.0,756.0,902.0,843.0,908.0,0
980.0,761.0,854.0,876.0,1051.0,0
914.0,644.0,972.0,832.0,922.0,0
898.0,624.0,987.0,825.0,871.0,0
854.0,572.0,1070.0,788.0,793.0,0
838.0,531.0,1146.0,774.0,753.0,0
831.0,543.0,1132.0,787.0,737.0,0
833.0,526.0,1169.0,771.0,722.0,0
870.0,582.0,1091.0,791.0,737.0,0
984.0,727.0,891.0,908.0,913.0,0
1065.0,844.0,780.0,979.0,1117.0,2
968.0,743.0,886.0,840.0,774.0,0
911.0,683.0,981.0,790.0,558.0,0
868.0,590.0,1081.0,753.0,420.0,0
868.0,576.0,1128.0,755.0,363.0,0
904.0,633.0,1040.0,789.0,410.0,0
944.0,693.0,928.0,832.0,568.0,0
925.0,649.0,1003.0,819.0,570.0,0
985.0,736.0,891.0,875.0,774.0,0
1002.0,780.0,855.0,892.0,857.0,0
938.0,692.0,937.0,805.0,737.0,0
896.0,627.0,1033.0,782.0,610.0,0
907.0,614.0,1052.0,782.0,627.0,0
902.0,613.0,1049.0,777.0,566.0,0
885.0,582.0,1072.0,760.0,517.0,0
863.0,545.0,1119.0,749.0,484.0,0
861.0,518.0,1141.0,738.0,482.0,0
852.0,482.0,1187.0,726.0,496.0,0
879.0,495.0,1147.0,753.0,623.0,0
900.0,525.0,1090.0,780.0,696.0,0
963.0,615.0,980.0,837.0,916.0,0
1183.0,929.0,675.0,1037.0,1309.0,2
1161.0,996.0,639.0,1067.0,1396.0,2
1102.0,896.0,720.0,969.0,1226.0,2
1029.0,835.0,771.0,897.0,1002.0,2
973.0,797.0,845.0,845.0,769.0,0
981.0,820.0,807.0,876.0,784.0,0
960.0,784.0,842.0,868.0,643.0,0
973.0,761.0,862.0,865.0,682.0,0
968.0,765.0,843.0,863.0,692.0,0
1022.0,854.0,771.0,941.0,926.0,2
1067.0,879.0,740.0,989.0,996.0,2
1101.0,908.0,707.0,1025.0,1095.0,2
1081.0,885.0,720.0,1017.0,1058.0,2
988.0,738.0,843.0,906.0,893.0,0
932.0,630.0,980.0,842.0,681.0,0
923.0,602.0,1028.0,831.0,599.0,0
915.0,589.0,1045.0,813.0,550.0,0
879.0,534.0,1129.0,785.0,470.0,0
852.0,479.0,1275.0,761.0,375.0,0
844.0,453.0,1378.0,748.0,337.0,0
878.0,496.0,1182.0,782.0,451.0,0
910.0,524.0,1102.0,802.0,600.0,0
918.0,551.0,1062.0,817.0,712.0,0
991.0,653.0,944.0,885.0,931.0,0
1223.0,979.0,658.0,1120.0,1332.0,2
1277.0,1153.0,543.0,1268.0,1520.0,1
1114.0,922.0,689.0,1022.0,1223.0,2
1088.0,853.0,729.0,996.0,1122.0,2
1064.0,881.0,727.0,979.0,1099.0,2
1047.0,854.0,753.0,959.0,904.0,2
1075.0,920.0,726.0,992.0,1022.0,2
973.0,777.0,858.0,844.0,719.0,0
942.0,733.0,912.0,800.0,609.0,0
1521.0,1203.0,476.0,1400.0,2141.0,1
1428.0,1085.0,526.0,1268.0,2023.0,1
1463.0,1069.0,530.0,1279.0,1967.0,1
1494.0,1124.0,504.0,1313.0,1931.0,1
1462.0,1080.0,522.0,1274.0,1889.0,1
1326.0,967.0,578.0,1174.0,1699.0,2
1185.0,807.0,685.0,1051.0,1467.0,2
1154.0,788.0,709.0,1065.0,1390.0,2
1175.0,839.0,670.0,1087.0,1371.0,2
1203.0,870.0,641.0,1103.0,1427.0,2
1250.0,933.0,620.0,1144.0,1489.0,2
1321.0,1046.0,562.0,1263.0,1610.0,1
1323.0,1049.0,550.0,1290.0,1619.0,1
1381.0,1045.0,541.0,1307.0,1706.0,1
1480.0,1186.0,498.0,1382.0,1882.0,1
1485.0,1229.0,477.0,1450.0,1911.0,1
1522.0,1229.0,470.0,1488.0,1943.0,1
1570.0,1224.0,468.0,1448.0,2020.0,1
1507.0,1170.0,488.0,1392.0,1999.0,1
1540.0,1202.0,475.0,1440.0,2008.0,1
1556.0,1214.0,472.0,1435.0,2026.0,1
1707.0,1378.0,416.0,1637.0,2225.0,1
1766.0,1419.0,404.0,1659.0,2317.0,1
